place_id,Restaurant Name,Website,Address,Phone,blacklist flag
ChIJHe71RHnB54gRl91ta9Ug_80,Breakfast at Tiffany’s Leesburg,http://breakfastattiffanysfl.com/,"112 S 5th St, Leesburg, FL 34748, USA",(352) 901-7827,
ChIJPcJWTcDD54gRlAITxKTNSUE,The Toasted Yolk Cafe,https://thetoastedyolk.com/locations/the-villages-fl/,"657 Kristine Way, The Villages, FL 32163, USA",(352) 987-9653,
ChIJ80andW3rwogR1egivuxfT8Q,TOAST citrus park,http://www.facebook.com/toastcitruspark,"8552 Gunn Hwy, Odessa, FL 33556, USA",(813) 749-0989,
ChIJPXbKRwDB54gRlGJq15qtji0,The Toast Cafe,https://www.toastcafefl.com/,"2468 US-441 Suite 101, Fruitland Park, FL 34731, USA",(352) 901-6897,
ChIJC_x_30Rr6IgRmtn6j1zIfYY,Dunkin',https://locations.dunkindonuts.com/en/fl/lecanto/782-s.-rowe-ter/346009?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=346009&y_source=1_MTIxMTI0MTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"782 S Rowe Terrace, Lecanto, FL 34461, USA",(352) 527-1607,
ChIJ4RRjFADP5YgRwp2aqHMqRuk,EggBred,https://eggbred.com/fruit-cove/,"112 Bartram Oaks Walk Building F, Unit 103, Fruit Cove, FL 32259, USA",(904) 425-5994,
ChIJmVuX2Ekn2YgRHAgERI-Z8CQ,The Owl Country Grille,https://theowlcountrygrillebb.com/?utm_source=google,"4953 Le Chalet Blvd Suite number 5, Boynton Beach, FL 33436, USA",(561) 806-6398,
ChIJHf7-H7HSwogRJAUkO4AFp3I,Brunchery Restaurant,https://www.mybrunchery.com/,"4389 Lynx Paw Trail, Valrico, FL 33596, USA",(813) 654-9036,
ChIJlUaOEIVr6IgRWKi_8kqA0Lw,Subway,https://restaurants.subway.com/united-states/fl/lecanto/1936-lecanto-highway?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=57136&utm_campaign=evergreen-2020&y_source=1_MTQ5MDU1NjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"1936 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 527-0191,
ChIJJepmSOBGw4gROs9RGAP3fF0,Eggstraordinary Cafe,https://eggstraordinarycafe.com/,"3981 Cattlemen Rd, Sarasota, FL 34233, USA",(941) 321-7566,
ChIJ5WkgAUnDwogRw6a5L6_ZyQI,Brunchery Restaurant and Catering,https://www.brunchery.com/,"3225 S MacDill Ave, Tampa, FL 33629, USA",(813) 831-4694,
ChIJ78hQpYpDkYgRFbgEgw1JOUA,Crackings. - Destin,https://www.crackingsfl.com/,"979 US-98, Destin, FL 32541, USA",(850) 650-0499,
ChIJj4RNxAhs6IgRykV6m712z_0,Park Plaza,,"Beverly Hills, FL 34465, USA",,
ChIJV2Zc7SUV6IgR7cfKTcVMWxg,Homosassa Country Store,,"5511 W Homosassa Trail, Lecanto, FL 34461, USA",(352) 628-2800,
ChIJP1FwmmVr6IgRa7hljdr0CPc,Compass Rose of Lecanto,https://lecantoseniors.com/,"279 N Lecanto Hwy, Lecanto, FL 34461, USA",(352) 527-9720,
ChIJ11hsiYXEwogRjDBv39F04J8,Oxford Exchange,http://oxfordexchange.com/,"420 W Kennedy Blvd, Tampa, FL 33606, USA",(813) 253-0222,
ChIJlzXmjXM_6IgRlbgedovPueo,"Nana's Place of Homosassa, Blue Cottage",http://nanasplaces.com/,"5151 S Palo Verde Point, Homosassa, FL 34448, USA",(513) 203-3304,
ChIJ83IVAsU_6IgRLexZKaBEO5I,Blue Moon B&B Vacation Rental,,"10137 W Fishbowl Dr, Homosassa, FL 34448, USA",(352) 509-0608,
ChIJ___PSTQ-6IgRrzCCTqlfZds,First United Methodist Church of Homosassa,http://1umc.org/contact,"8831 W Bradshaw St, Homosassa, FL 34448, USA",(352) 628-4083,
ChIJpUlvcwE_6IgRgfjvPDUPXqY,Nature's Resort Campground,https://naturesresortfla.com/,"10359 W Halls River Rd, Homosassa, FL 34448, USA",(352) 628-9544,
ChIJ5ZMzGU803YgRBj-3uxYbUZg,Anna's Restaurant,https://www.facebook.com/profile.php?id=100063464653506,"3410 W Baker St, Plant City, FL 33563, USA",(813) 754-6215,
ChIJKefzo9fJwogRVG1-hI6vxcQ,Cozy Coffee Restaurant & Bar,http://www.cozycoffeecafe.com/,"13308 Telecom Dr, Temple Terrace, FL 33637, USA",(813) 373-5207,
ChIJpydebcQ_6IgRoXujteAESOQ,Bell Villa Motel,,"3430 S Suncoast Blvd, Homosassa, FL 34448, USA",(352) 398-5328,
ChIJt424Hs8_6IgRZSgHNvR_WR4,Springs Plaza,http://rgpropertygroup.com/,"3928 S Suncoast Blvd, Homosassa, FL 34448, USA",(305) 207-8080,
ChIJY3HICwC7woARvATmOwA9JEo,THE BVRLY,http://www.thebvrly.com/,"200 S Beverly Dr, Beverly Hills, CA 90212, USA",(424) 777-0033,
ChIJd-dliDqgwogRLjbc9WqMLYI,Breakfast Club of Seven Hills,https://m.facebook.com/breakfastclubsevenhills,"148 Mariner Blvd, Spring Hill, FL 34609, USA",(352) 666-1008,
ChIJNXl_b0y5woAR11wkgbY8lfw,MOOD.,https://order.toasttab.com/online/mood,"8201 W 3rd St, Los Angeles, CA 90048, USA",(323) 879-9341,
ChIJ9YTDSfm7woARlm2IkOb_ldI,Chaumont Bakery & Café,http://www.chaumontbakery.com/,"143 S Beverly Dr, Beverly Hills, CA 90212, USA",(310) 550-5510,
ChIJy6BKexO8woARv8X4-2kPWIA,Fountain Coffee Room,https://www.dorchestercollection.com/los-angeles/the-beverly-hills-hotel/dining/the-fountain-coffee-room?utm_source=google&utm_medium=bhh_local_profile&utm_campaign=fountain_coffee_room&utm_content=beverly_hills_dining,"9641 Sunset Blvd, Beverly Hills, CA 90210, USA",(310) 276-2251,
ChIJNx11Bfi7woARGtnTuVJOjqM,Brighton Coffee Shop,,"9600 Brighton Way, Beverly Hills, CA 90210, USA",(310) 276-7732,
ChIJHXTBm0a_woARUZgftkJvAKU,Blue Daisy Melrose,http://www.bluedaisycafe.com/,"7950 Melrose Ave, Los Angeles, CA 90046, USA",(323) 424-3055,
ChIJsRnPrau7woARUwLL6GU818o,Best Damn Breakfast Burrito,https://www.bestdamnbreakfastburrito.com/,"9911 S Santa Monica Blvd, Beverly Hills, CA 90212, USA",(310) 772-0795,
ChIJnUilDse-woARTmSpJMgnSW4,Continental Kitchen,https://continentalkitchen.com/,"8300 Wilshire Blvd, Beverly Hills, CA 90211, USA",(323) 433-4131,
ChIJiUeFMbu5woARQ6LJeMKALyU,Lodge Bread Company Beverly Hills,https://www.lodgebread.com/,"295 S Robertson Blvd, Beverly Hills, CA 90211, USA",(424) 302-0225,
ChIJzUTJF5gW44kRmv41BJ56I7w,Stephy's Kitchen,https://www.facebook.com/StephysKitchen/,"41 Beckford St, Beverly, MA 01915, USA",(978) 921-6393,
ChIJ9_0oviAU44kRqG9GRhY_eAQ,What's Brewin Cafe,http://whatsbrewincafe198.com/,"198 Cabot St, Beverly, MA 01915, USA",(978) 998-6889,
ChIJFamGFtwd6IgRV4P4q6s3Grw,Prime 88,https://www.prime88steakhouse.com/,"15407 Cortez Blvd, Brooksville, FL 34613, USA",(352) 593-4354,
ChIJf6I6d_LB54gRatzrOVBTOeo,Ski Beach Bar and Grill,https://skibeachleesburg.com/?utm_source=google,"21 Dozier Cir, Leesburg, FL 34748, USA",(352) 973-0793,
ChIJ_8s6c13D54gRzWje_t6Tq4Y,Wolfgang Puck Kitchen + Bar,https://www.brownwoodhotelandspa.com/dining/wolfgang-puck-kitchen-bar,"3003 Brownwood Blvd, The Villages, FL 32163, USA",(352) 626-1500,
ChIJ9dWgvKkR54gRL9uuQBc2VWc,The Salted Goat,https://www.saltedgoat.com/,"2 S Charles Richard Beall Blvd, DeBary, FL 32713, USA",(386) 320-0217,
ChIJDesd8HFr6IgR0bjogQcq3H0,Life Care Center of Citrus County,https://lcca.com/locations/fl/citrus-county/,"3325 W Jerwayne Ln, Lecanto, FL 34461, USA",(352) 746-4434,
ChIJAcTyzsdr6IgR7wePLtNNi-o,HONG KONG Chinese Restaurant,,"6744 W Gulf to Lake Hwy, Crystal River, FL 34429, USA",(352) 563-5315,
ChIJI98FFhJA6IgRwB-d1MXlnGw,Pizza Hut,https://locations.pizzahut.com/fl/homosassa-springs/4845-suncoast-blvd?utm_medium=organic&utm_source=local&utm_campaign=googlelistings&utm_content=website&utm_term=286248,"4845 S Suncoast Blvd, Homosassa Springs, FL 34447, USA",(352) 628-1234,
ChIJ27FZ6zm7woAR6YoHNkISc_E,Matu,http://matusteak.com/,"239 S Beverly Dr Suite 100, Beverly Hills, CA 90212, USA",(424) 317-5031,
ChIJW_du2f67woAR7ftXN3yTlWU,Spago,https://wolfgangpuck.com/dining/spago/,"176 N Canon Dr, Beverly Hills, CA 90210, USA",(310) 385-0880,
ChIJpX3FuVS5woAR9UWSsD95z4Y,Il Cielo,https://www.ilcielo.com/,"9018 Burton Wy, Beverly Hills, CA 90211, USA",(310) 276-9990,
ChIJaRv9Svm7woARYl4VluXJDrY,South Beverly Grill,http://www.southbeverlygrill.com/,"122 S Beverly Dr, Beverly Hills, CA 90212, USA",(310) 550-0242,
ChIJeciEAPa7woARGWSHcr-HLHc,Jean-Georges Beverly Hills,https://www.waldorfastoriabeverlyhills.com/dining/jean-georges/?SEO_id=GMB--1-R-LAXWAWA-1&y_source=1_MTU0MDUyNjEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"9850 Wilshire Blvd, Beverly Hills, CA 90210, USA",,
ChIJFxO1RPi7woARRLbUqnpLm5s,Ocean Prime,https://www.ocean-prime.com/locations/beverly-hills,"9595 Wilshire Blvd, Beverly Hills, CA 90212, USA",(310) 859-4818,
ChIJFW28mVG5woARU_phmHUBxdc,Tagine Beverly Hills,http://www.taginebeverlyhills.com/,"132 N Robertson Blvd, Beverly Hills, CA 90211, USA",(310) 360-7535,
ChIJ8a32Vai-woARLMGNNg7VfoQ,Café Amici Beverly Hills,https://www.cafeamicibeverlyhills.com/,"469 N Doheny Dr, Beverly Hills, CA 90210, USA",(310) 858-0271,
ChIJ_VVNSE-5woARLk2mc4NhT2w,Spice Affair Indian Restaurant,http://www.spice-affair.com/,"50 N La Cienega Blvd #120, Beverly Hills, CA 90211, USA",(310) 400-6800,
ChIJUwtmY47B5ogRLvDvS_bFdFM,Next Door Beach Bistro,https://nextdoorbeachbistro.com/,"509 N Ocean Shore Blvd, Flagler Beach, FL 32136, USA",(386) 338-3506,
ChIJcwJitfi7woARO4Dd20lT_WA,The Penthouse at Mastro's,https://www.mastrosrestaurants.com/location/beverly-hills-penthouse/,"246 N Canon Dr Floor 3, Beverly Hills, CA 90210, USA",(310) 888-8782,
ChIJE9sbEfbA5ogRXLft-3Kt3J4,Oceanside Beach Bar & Grill,https://oceansidebeachgrill.com/,"1848 S Ocean Shore Blvd, Flagler Beach, FL 32136, USA",(386) 439-6345,
ChIJD08cuPG7woARFzsCfKKTt9Y,Cipriani Beverly Hills,https://www.cipriani.com/cipriani-beverly-hills?utm_source=gbp&utm_medium=organic&utm_campaign=gbp-beverly-hills,"362 N Camden Dr, Beverly Hills, CA 90210, USA",(310) 866-5060,
ChIJ11iinA25woARSMebwfeg6aY,Kazan Beverly Hills,https://kazanbeverlyhills.com/,"111 N La Cienega Blvd, Beverly Hills, CA 90211, USA",(424) 512-9101,
ChIJva5R6pK_5ogRA3eHOg4cS5Y,Turtle Shack Cafe,https://turtleshackfb.com/,"101 Palm Harbor Pkwy, Palm Coast, FL 32137, USA",(386) 693-4851,
ChIJL-eDOEFs6IgR9j0CHs1ZOvE,The Summit of Citrus Hills,https://www.thesummitofcitrushills.com/,"850 W Norvell Bryant Hwy, Hernando, FL 34442, USA",(352) 645-3730,
ChIJkykloQRs6IgR6Snv_mmBHLc,Papa Johns Pizza,https://locations.papajohns.com/united-states/fl/34465/beverley-hills/4005-north-lecanto-hwy?utm_source=gmb&utm_medium=organic&y_source=1_MTA2OTE1MDYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"4005 N Lecanto Hwy, Beverly Hills, FL 34465, USA",(352) 513-4848,
ChIJ2Y3wLgBv6IgRN5uGCycVLOY,La Mexicana Mexican Food Catering and Event Service,https://www.lamexicanafoodtruck.com/,"Citrus Springs, FL 34434, USA",(321) 464-7260,
ChIJ0aVRfwe8woARLc7knRDvHas,The Cheesecake Factory,https://locations.thecheesecakefactory.com/ca/beverly-hills-1.html?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,"364 N Beverly Dr, Beverly Hills, CA 90210, USA",(310) 278-7270,
ChIJn4_KIP5t6IgRx2Bvmw5a_qI,Manila-House,,"4023 N Lecanto Hwy, Beverly Hills, FL 34465, USA",(352) 513-4067,
ChIJw4ER4Am8woAR9gdE_QUzg5A,Tempura Endo,http://www.beverlyhills-endo.com/,"9777 Santa Monica Blvd, Beverly Hills, CA 90210, USA",(310) 708-0224,
